"Name","Longitude","Latitude","Year","Raw_Value","DOY","DOY_pred","DOY_filled","DOY_source"
"ASRI Caratunk",-71.321470614144,41.87438991764,2004,NA,NA,97.9376580333416,97.9376580333416,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2005,NA,NA,97.7774154499969,97.7774154499969,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2006,NA,NA,97.6171728666522,97.6171728666522,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2007,NA,NA,97.4569302833075,97.4569302833075,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2008,NA,NA,97.2966876999628,97.2966876999628,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2009,NA,NA,97.136445116618,97.136445116618,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2010,NA,NA,96.9762025332733,96.9762025332733,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2011,NA,NA,96.8159599499286,96.8159599499286,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2012,NA,NA,96.6557173665839,96.6557173665839,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2013,NA,NA,96.4954747832392,96.4954747832392,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2014,NA,NA,96.3352321998945,96.3352321998945,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2015,NA,NA,96.1749896165498,96.1749896165498,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2016,NA,NA,96.0147470332051,96.0147470332051,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2017,NA,NA,95.8545044498604,95.8545044498604,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2018,NA,NA,95.6942618665156,95.6942618665156,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2019,NA,NA,95.5340192831709,95.5340192831709,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2020,NA,NA,95.3737766998262,95.3737766998262,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2021,NA,NA,95.2135341164815,95.2135341164815,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2022,NA,NA,95.0532915331368,95.0532915331368,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2023,NA,NA,94.8930489497921,94.8930489497921,"predicted"
"ASRI Caratunk",-71.321470614144,41.87438991764,2024,NA,NA,94.7328063664474,94.7328063664474,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2001,NA,NA,97.9842933615322,97.9842933615322,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2002,NA,NA,97.8240507781874,97.8240507781874,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2003,NA,NA,97.6638081948427,97.6638081948427,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2004,NA,NA,97.503565611498,97.503565611498,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2005,NA,NA,97.3433230281533,97.3433230281533,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2006,NA,NA,97.1830804448086,97.1830804448086,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2007,NA,NA,97.0228378614639,97.0228378614639,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2008,NA,NA,96.8625952781192,96.8625952781192,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2009,NA,NA,96.7023526947745,96.7023526947745,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2010,NA,NA,96.5421101114297,96.5421101114297,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2011,NA,NA,96.381867528085,96.381867528085,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2012,NA,NA,96.2216249447403,96.2216249447403,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2013,NA,NA,96.0613823613956,96.0613823613956,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2014,NA,NA,95.9011397780509,95.9011397780509,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2015,NA,NA,95.7408971947062,95.7408971947062,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2016,NA,NA,95.5806546113615,95.5806546113615,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2017,NA,NA,95.4204120280168,95.4204120280168,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2018,NA,NA,95.2601694446721,95.2601694446721,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2019,NA,NA,95.0999268613273,95.0999268613273,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2020,NA,NA,94.9396842779826,94.9396842779826,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2021,NA,NA,94.7794416946379,94.7794416946379,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2022,NA,NA,94.6191991112932,94.6191991112932,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2023,NA,NA,94.4589565279485,94.4589565279485,"predicted"
"ASRI Claire McIntosh",-71.283939451153,41.709861661944,2024,NA,NA,94.2987139446038,94.2987139446038,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2001,NA,NA,97.8281739742364,97.8281739742364,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2002,NA,NA,97.6679313908917,97.6679313908917,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2003,NA,NA,97.507688807547,97.507688807547,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2004,NA,NA,97.3474462242023,97.3474462242023,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2005,NA,NA,97.1872036408576,97.1872036408576,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2006,NA,NA,97.0269610575129,97.0269610575129,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2007,NA,NA,96.8667184741682,96.8667184741682,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2008,NA,NA,96.7064758908235,96.7064758908235,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2009,NA,NA,96.5462333074787,96.5462333074787,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2010,NA,NA,96.385990724134,96.385990724134,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2011,NA,NA,96.2257481407893,96.2257481407893,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2012,NA,NA,96.0655055574446,96.0655055574446,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2013,NA,NA,95.9052629740999,95.9052629740999,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2014,NA,NA,95.7450203907552,95.7450203907552,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2015,NA,NA,95.5847778074105,95.5847778074105,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2016,NA,NA,95.4245352240658,95.4245352240658,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2017,NA,NA,95.2642926407211,95.2642926407211,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2018,NA,NA,95.1040500573763,95.1040500573763,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2019,NA,NA,94.9438074740316,94.9438074740316,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2020,NA,NA,94.7835648906869,94.7835648906869,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2021,NA,NA,94.6233223073422,94.6233223073422,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2022,NA,NA,94.4630797239975,94.4630797239975,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2023,NA,NA,94.3028371406528,94.3028371406528,"predicted"
"ASRI Davis Memorial",-71.484181950928,41.622415847066,2024,NA,NA,94.1425945573081,94.1425945573081,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2001,NA,NA,97.6561697479115,97.6561697479115,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2002,NA,NA,97.4959271645668,97.4959271645668,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2003,NA,NA,97.335684581222,97.335684581222,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2004,NA,NA,97.1754419978773,97.1754419978773,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2005,NA,NA,97.0151994145326,97.0151994145326,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2006,NA,NA,96.8549568311879,96.8549568311879,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2007,NA,NA,96.6947142478432,96.6947142478432,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2008,NA,NA,96.5344716644985,96.5344716644985,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2009,NA,NA,96.3742290811538,96.3742290811538,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2010,NA,NA,96.2139864978091,96.2139864978091,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2011,NA,NA,96.0537439144643,96.0537439144643,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2012,NA,NA,95.8935013311196,95.8935013311196,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2013,NA,NA,95.7332587477749,95.7332587477749,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2014,NA,NA,95.5730161644302,95.5730161644302,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2015,NA,NA,95.4127735810855,95.4127735810855,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2016,NA,NA,95.2525309977408,95.2525309977408,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2017,NA,NA,95.0922884143961,95.0922884143961,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2018,NA,NA,94.9320458310514,94.9320458310514,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2019,NA,NA,94.7718032477067,94.7718032477067,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2020,NA,NA,94.6115606643619,94.6115606643619,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2021,NA,NA,94.4513180810172,94.4513180810172,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2022,NA,NA,94.2910754976725,94.2910754976725,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2023,NA,NA,94.1308329143278,94.1308329143278,"predicted"
"ASRI Emilie Ruecker",-71.200255943096,41.592814423621,2024,NA,NA,93.9705903309831,93.9705903309831,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2001,NA,NA,97.776960926679,97.776960926679,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2002,NA,NA,97.6167183433343,97.6167183433343,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2003,NA,NA,97.4564757599896,97.4564757599896,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2004,NA,NA,97.2962331766448,97.2962331766448,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2005,NA,NA,97.1359905933001,97.1359905933001,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2006,NA,NA,96.9757480099554,96.9757480099554,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2007,NA,NA,96.8155054266107,96.8155054266107,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2008,NA,NA,96.655262843266,96.655262843266,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2009,NA,NA,96.4950202599213,96.4950202599213,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2010,NA,NA,96.3347776765766,96.3347776765766,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2011,NA,NA,96.1745350932319,96.1745350932319,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2012,NA,NA,96.0142925098872,96.0142925098872,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2013,NA,NA,95.8540499265424,95.8540499265424,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2014,NA,NA,95.6938073431977,95.6938073431977,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2015,NA,NA,95.533564759853,95.533564759853,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2016,NA,NA,95.3733221765083,95.3733221765083,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2017,NA,NA,95.2130795931636,95.2130795931636,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2018,NA,NA,95.0528370098189,95.0528370098189,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2019,NA,NA,94.8925944264742,94.8925944264742,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2020,NA,NA,94.7323518431295,94.7323518431295,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2021,NA,NA,94.5721092597848,94.5721092597848,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2022,NA,NA,94.41186667644,94.41186667644,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2023,NA,NA,94.2516240930953,94.2516240930953,"predicted"
"ASRI Fisherville Brook",-71.578353931563,41.589962289117,2024,NA,NA,94.0913815097506,94.0913815097506,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2001,NA,NA,98.718142726486,98.718142726486,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2002,NA,NA,98.5579001431413,98.5579001431413,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2003,NA,NA,98.3976575597966,98.3976575597966,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2004,NA,NA,98.2374149764519,98.2374149764519,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2005,NA,NA,98.0771723931072,98.0771723931072,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2006,NA,NA,97.9169298097625,97.9169298097625,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2007,NA,NA,97.7566872264178,97.7566872264178,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2008,NA,NA,97.5964446430731,97.5964446430731,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2009,NA,NA,97.4362020597283,97.4362020597283,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2010,NA,NA,97.2759594763836,97.2759594763836,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2011,NA,NA,97.1157168930389,97.1157168930389,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2012,NA,NA,96.9554743096942,96.9554743096942,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2013,NA,NA,96.7952317263495,96.7952317263495,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2014,NA,NA,96.6349891430048,96.6349891430048,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2015,NA,NA,96.4747465596601,96.4747465596601,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2016,NA,NA,96.3145039763154,96.3145039763154,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2017,NA,NA,96.1542613929707,96.1542613929707,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2018,NA,NA,95.9940188096259,95.9940188096259,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2019,NA,NA,95.8337762262812,95.8337762262812,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2020,NA,NA,95.6735336429365,95.6735336429365,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2021,NA,NA,95.5132910595918,95.5132910595918,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2022,NA,NA,95.3530484762471,95.3530484762471,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2023,NA,NA,95.1928058929024,95.1928058929024,"predicted"
"ASRI Fort",-71.553502491472,41.960737497558,2024,NA,NA,95.0325633095577,95.0325633095577,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2001,NA,NA,97.627190993819,97.627190993819,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2002,NA,NA,97.4669484104743,97.4669484104743,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2003,NA,NA,97.3067058271296,97.3067058271296,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2004,NA,NA,97.1464632437849,97.1464632437849,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2005,NA,NA,96.9862206604402,96.9862206604402,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2006,NA,NA,96.8259780770955,96.8259780770955,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2007,NA,NA,96.6657354937507,96.6657354937507,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2008,NA,NA,96.505492910406,96.505492910406,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2009,NA,NA,96.3452503270613,96.3452503270613,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2010,NA,NA,96.1850077437166,96.1850077437166,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2011,NA,NA,96.0247651603719,96.0247651603719,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2012,NA,NA,95.8645225770272,95.8645225770272,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2013,NA,NA,95.7042799936825,95.7042799936825,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2014,NA,NA,95.5440374103378,95.5440374103378,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2015,NA,NA,95.3837948269931,95.3837948269931,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2016,NA,NA,95.2235522436483,95.2235522436483,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2017,NA,NA,95.0633096603036,95.0633096603036,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2018,NA,NA,94.9030670769589,94.9030670769589,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2019,NA,NA,94.7428244936142,94.7428244936142,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2020,NA,NA,94.5825819102695,94.5825819102695,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2021,NA,NA,94.4223393269248,94.4223393269248,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2022,NA,NA,94.2620967435801,94.2620967435801,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2023,NA,NA,94.1018541602354,94.1018541602354,"predicted"
"ASRI Long Pond",-71.764909163237,41.506806218059,2024,NA,NA,93.9416115768907,93.9416115768907,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2001,NA,NA,98.0228229405866,98.0228229405866,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2002,NA,NA,97.8625803572419,97.8625803572419,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2003,NA,NA,97.7023377738972,97.7023377738972,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2004,NA,NA,97.5420951905525,97.5420951905525,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2005,NA,NA,97.3818526072078,97.3818526072078,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2006,NA,NA,97.2216100238631,97.2216100238631,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2007,NA,NA,97.0613674405184,97.0613674405184,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2008,NA,NA,96.9011248571736,96.9011248571736,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2009,NA,NA,96.7408822738289,96.7408822738289,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2010,NA,NA,96.5806396904842,96.5806396904842,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2011,NA,NA,96.4203971071395,96.4203971071395,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2012,NA,NA,96.2601545237948,96.2601545237948,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2013,NA,NA,96.0999119404501,96.0999119404501,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2014,NA,NA,95.9396693571054,95.9396693571054,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2015,NA,NA,95.7794267737607,95.7794267737607,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2016,NA,NA,95.619184190416,95.619184190416,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2017,NA,NA,95.4589416070712,95.4589416070712,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2018,NA,NA,95.2986990237265,95.2986990237265,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2019,NA,NA,95.1384564403818,95.1384564403818,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2020,NA,NA,94.9782138570371,94.9782138570371,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2021,NA,NA,94.8179712736924,94.8179712736924,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2022,NA,NA,94.6577286903477,94.6577286903477,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2023,NA,NA,94.497486107003,94.497486107003,"predicted"
"ASRI Maxwell Mays",-71.694214718274,41.670633721806,2024,NA,NA,94.3372435236583,94.3372435236583,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2001,NA,NA,98.1568573449774,98.1568573449774,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2002,NA,NA,97.9966147616327,97.9966147616327,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2003,NA,NA,97.836372178288,97.836372178288,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2004,NA,NA,97.6761295949433,97.6761295949433,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2005,NA,NA,97.5158870115986,97.5158870115986,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2006,NA,NA,97.3556444282539,97.3556444282539,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2007,NA,NA,97.1954018449092,97.1954018449092,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2008,NA,NA,97.0351592615644,97.0351592615644,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2009,NA,NA,96.8749166782197,96.8749166782197,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2010,NA,NA,96.714674094875,96.714674094875,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2011,NA,NA,96.5544315115303,96.5544315115303,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2012,NA,NA,96.3941889281856,96.3941889281856,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2013,NA,NA,96.2339463448409,96.2339463448409,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2014,NA,NA,96.0737037614962,96.0737037614962,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2015,NA,NA,95.9134611781515,95.9134611781515,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2016,NA,NA,95.7532185948068,95.7532185948068,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2017,NA,NA,95.592976011462,95.592976011462,"predicted"
"ASRI Parker Woodland",-71.689371172376,41.723608649535,2018,NA,NA,95.4327334281173,95.4327334281173,"predicted"
